Non_Zero_Non_One_Weights,Biases
,1.0132772
,1.036317
,2.0246437
,0.6801832
,0.0
,0.94734645
,1.5931997
1.0,
1.0,
1.0,
1.0,
1.0,
1.1711664,
1.0,
0.65547365,
1.0,
0.7757701,
0.69482803,
-7.681743e-07,
-6.72376e-09,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.7524303
,0.0
,0.8942853
,0.0
,0.66574216
,4.9687076
,4.2445183
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5840079,
1.0,
0.62055975,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.43454686
,0.0
,0.32069296
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.4742768,
0.66907597,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.489854
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0440812,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5091221
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.8031046,
1.0,
1.0,
0.17092465,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.6988278
,0.0
,0.0
,0.4470687
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
2.3607045e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.33721754,
,-0.4703192
0.94470996,
0.45709684,
0.96412283,
1.0244069,
1.065708,
0.60124546,
1.0999334,
1.6248252,
,0.66524255
,-0.5312589
,0.006882015
,0.82324666
,0.67652833
,0.97573256
,-0.12524872
,-0.023138735
1.0,
1.0,
1.0,
1.0,
0.74489194,
0.30431232,
0.33138737,
1.0,
1.2914004e-05,
,0.0
,0.0
,0.0
,0.0
,0.37015194
,0.091511965
,0.006541972
,0.0
1.0,
1.0,
1.0,
1.0,
0.9517724,
1.0,
0.7038377,
0.2683197,
,0.0
,0.0
,0.0
,0.0
,1.001603
,0.0
,0.3148765
,0.23244217
1.0,
1.0,
1.0,
1.0,
1.1789362,
1.0077361,
1.1885272,
2.2923453,
0.7263957,
1.0,
1.178577,
1.7259868,
,0.0
,0.0
,0.0
,0.0
,0.82447666
,0.9642749
,1.9259655
,0.26113036
,0.0
,1.1620591
,2.017642
1.0,
1.0,
1.0,
1.0,
1.0,
1.145127,
1.0,
0.7116122,
1.0,
0.697951,
0.8450747,
-0.0004314688,
-6.6815505e-07,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.8347354
,0.0
,0.65436655
,0.0
,0.36043695
,4.9782324
,4.2507114
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5320403,
1.0,
0.51603335,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.6672981
,0.0
,0.7057998
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5866017,
0.5261483,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.60173494
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.9826963,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.7586673
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.8504737,
1.0,
1.0,
0.24848437,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.4736697
,0.0
,0.0
,0.19617864
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
5.6597168e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.26797742,
,0.3138198
0.93007797,
0.2807393,
0.78816676,
0.8799637,
1.4032617,
0.86844367,
1.0863907,
1.3016778,
,0.71457356
,0.05962459
,0.5965926
,1.3074386
,-0.45360804
,0.08106217
,-0.08004696
,1.0598481
1.0,
1.0,
1.0,
1.0,
0.64279604,
0.30169293,
0.27718282,
1.0,
3.9094117e-05,
,0.0
,0.0
,0.0
,0.0
,0.803306
,0.10097504
,0.16351886
,0.0
1.0,
1.0,
1.0,
1.0,
1.0307444,
1.0,
0.7956578,
0.25988367,
,0.0
,0.0
,0.0
,0.0
,0.72305757
,0.0
,0.27060375
,0.25860798
1.0,
1.0,
1.0,
1.0,
1.214761,
0.95768654,
1.0700839,
2.065593,
0.5906371,
1.0,
0.016037354,
2.0792716,
,0.0
,0.0
,0.0
,0.0
,0.66780233
,1.084936
,2.0487835
,0.37327248
,0.0
,-7.599591
,1.6092414
1.0,
1.0,
1.0,
1.0,
1.0,
1.1914606,
1.0,
0.74769974,
1.0,
1.7476399,
0.0030432236,
-9.366532,
-5.3974833,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.6896956
,0.0
,0.51460576
,0.0
,1.3735223
,4.3074803
,3.8489316
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.6104967,
1.0,
0.57073694,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.31589088
,0.0
,0.5041954
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.33627152,
0.74153274,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.6813616
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.032485,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.55626106
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.8313159,
1.0,
1.0,
0.22619705,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.56473213
,0.0
,0.0
,0.27026245
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.00012842455,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.2712778,
,0.2763911
0.8616207,
0.61428493,
0.97213614,
1.2270938,
1.1080283,
0.6867583,
0.5732517,
1.2744542,
,0.943917
,-1.0576026
,-0.019587198
,0.14474122
,0.5351439
,0.6895734
,1.6385975
,1.151083
1.0,
1.0,
1.0,
1.0,
0.67788875,
0.38132977,
0.22424622,
1.0,
2.0899195e-05,
,0.0
,0.0
,0.0
,0.0
,0.6545725
,-0.13633971
,0.323476
,0.0
1.0,
1.0,
1.0,
1.0,
1.0171294,
1.0,
0.8643985,
0.31997097,
,0.0
,0.0
,0.0
,0.0
,0.7709481
,0.0
,0.17001985
,0.094319575
1.0,
1.0,
1.0,
1.0,
1.1585492,
1.1676863,
1.2514873,
2.1984644,
0.33362234,
1.0,
1.2482322,
1.8902973,
,0.0
,0.0
,0.0
,0.0
,0.91324896
,0.71984076
,1.9848312
,0.6564957
,0.0
,1.0139118
,1.7345915
1.0,
1.0,
1.0,
1.0,
1.0,
1.1780196,
1.0,
0.72399586,
1.0,
0.5548527,
0.8578736,
-0.00042460926,
-7.98066e-09,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.73244715
,0.0
,0.6086763
,0.0
,0.47369638
,4.9814377
,4.24574
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.53834224,
1.0,
0.63196003,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.6390002
,0.0
,0.2786428
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.49104267,
0.67941767,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.40683782
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0235882,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.59241253
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.84461063,
1.0,
1.0,
0.27306968,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5015393
,0.0
,0.0
,0.11664179
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
3.2234602e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.3618265,
,-0.7491413
0.7843094,
0.122490555,
1.0068188,
1.025219,
0.83109516,
0.923864,
1.124531,
1.1564558,
,1.202613
,0.5896649
,-0.13610655
,0.8205847
,1.4622991
,-0.10484947
,-0.20858619
,1.5459412
1.0,
1.0,
1.0,
1.0,
0.67533916,
0.3520368,
0.18771973,
1.0,
3.338748e-05,
,0.0
,0.0
,0.0
,0.0
,0.66542953
,-0.05147292
,0.4350476
,0.0
1.0,
1.0,
1.0,
1.0,
0.9878487,
1.0,
0.7131081,
0.30093893,
,0.0
,0.0
,0.0
,0.0
,0.8746921
,0.0
,0.30736977
,0.18614815
1.0,
1.0,
1.0,
1.0,
1.2173047,
1.0262306,
1.2612312,
2.2509902,
0.4550246,
1.0,
1.1817572,
2.095879,
,0.0
,0.0
,0.0
,0.0
,0.6566043
,0.8708916
,1.9646474
,0.5367116
,0.0
,1.0830742
,1.4291975
1.0,
1.0,
1.0,
1.0,
1.0,
1.207095,
1.0,
0.71365774,
1.0,
0.70805895,
0.67935133,
-0.0004316995,
-2.2576454e-07,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.6374775
,0.0
,0.64651465
,0.0
,0.7691528
,4.9793596
,4.244404
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.6149561,
1.0,
0.5731936,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.29595226
,0.0
,0.49519497
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.31080502,
0.77458125,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.65234184
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0290252,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5703517
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.83153576,
1.0,
1.0,
0.2571641,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5636899
,0.0
,0.0
,0.16811791
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
3.1873988e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.29099452,
,0.053076304
1.0330923,
0.49551412,
0.9963914,
1.3735107,
0.9346717,
0.7385668,
1.0234627,
1.3882914,
,0.36948732
,-0.6598061
,-0.10091442
,-0.34581125
,1.1157049
,0.5160522
,0.13071479
,0.7696906
1.0,
1.0,
1.0,
1.0,
0.73957795,
0.236157,
0.3069448,
1.0,
2.7270704e-05,
,0.0
,0.0
,0.0
,0.0
,0.39219216
,0.2950364
,0.079046845
,0.0
1.0,
1.0,
1.0,
1.0,
0.97948176,
1.0,
0.70735496,
0.23122351,
,0.0
,0.0
,0.0
,0.0
,0.9056474
,0.0
,0.3058749
,0.42449167
1.0,
1.0,
1.0,
1.0,
1.2031382,
0.8988172,
1.2966342,
2.1939077,
0.4503719,
1.0,
1.1409394,
2.250434,
,0.0
,0.0
,0.0
,0.0
,0.71703935
,0.9712659
,2.0448425
,0.5445708
,0.0
,1.1441741
,1.2591841
1.0,
1.0,
1.0,
1.0,
1.0,
1.1081945,
1.0,
0.6690526,
1.0,
0.928765,
0.7235294,
-0.00032483903,
-1.0241951e-06,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.9522294
,0.0
,0.8315129
,0.0
,0.43843627
,4.9841576
,4.2422547
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5294507,
1.0,
0.60678,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.67887425
,0.0
,0.37156755
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.51674265,
0.6750434,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.34101656
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0079609,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.65594864
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.8667722,
1.0,
1.0,
0.28346223,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.39619848
,0.0
,0.0
,0.083007544
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
2.7376926e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.3540863,
,-0.6616634
0.7538521,
0.3471099,
0.8794106,
1.0247632,
1.1000743,
0.7126726,
0.96456015,
1.050536,
,1.3048447
,-0.16270004
,0.2909339
,0.82237625
,0.5618379
,0.6028308
,0.32770145
,1.9010317
1.0,
1.0,
1.0,
1.0,
0.6920821,
0.3055816,
0.2508779,
1.0,
3.340756e-05,
,0.0
,0.0
,0.0
,0.0
,0.5938946
,0.08934452
,0.23995803
,0.0
1.0,
1.0,
1.0,
1.0,
1.1166887,
1.0,
0.79387313,
0.38293692,
,0.0
,0.0
,0.0
,0.0
,0.4198574
,0.0
,0.26648247
,-0.13703267
1.0,
1.0,
1.0,
1.0,
1.1832063,
0.9344742,
1.2454886,
2.0913627,
0.26638532,
1.0,
0.010407405,
2.0170503,
,0.0
,0.0
,0.0
,0.0
,0.80518526
,0.9316908
,2.0438201
,0.7194955
,0.0
,-6.9626255
,1.592666
1.0,
1.0,
1.0,
1.0,
1.0,
1.2092066,
1.0,
0.7853855,
1.0,
2.014718,
0.001888344,
-9.235298,
-7.800372,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.6333951
,0.0
,0.34982362
,0.0
,1.1083096
,4.3742604
,3.7148712
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.58238107,
1.0,
0.5209173,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.44179866
,0.0
,0.68775
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.47775573,
0.6796964,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.44654715
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0068418,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.66050047
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.82780045,
1.0,
1.0,
0.28331757,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5814447
,0.0
,0.0
,0.08527706
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
3.1205767e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.30294532,
,-0.08220481
1.0701742,
0.5020643,
0.7079687,
1.0214906,
1.2480295,
0.7677687,
1.075643,
1.4684081,
,0.24513015
,-0.6818076
,0.86511946
,0.8332126
,0.06608959
,0.41809577
,-0.044793606
,0.50114197
1.0,
1.0,
1.0,
1.0,
0.71013916,
0.33226877,
0.2692524,
1.0,
4.561946e-05,
,0.0
,0.0
,0.0
,0.0
,0.5173425
,0.008562391
,0.19055748
,0.0
1.0,
1.0,
1.0,
1.0,
0.9969549,
1.0,
0.5696674,
0.34711686,
,0.0
,0.0
,0.0
,0.0
,0.842667
,0.0
,0.45424938
,0.016738141
1.0,
1.0,
1.0,
1.0,
1.2013751,
1.2209709,
1.3330309,
2.3468955,
0.6676952,
1.0,
1.0592161,
2.0920458,
,0.0
,0.0
,0.0
,0.0
,0.72600716
,0.59656715
,1.858574
,0.31772417
,0.0
,1.236822
,1.4454939
1.0,
1.0,
1.0,
1.0,
1.0,
1.1266804,
1.0,
0.70807457,
1.0,
0.8910858,
0.7929831,
-2.9638023e-09,
-9.690278e-09,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.89385724
,0.0
,0.67026216
,0.0
,0.29225877
,4.998106
,4.24588
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.51822865,
1.0,
0.60989505,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.7291243
,0.0
,0.36005223
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.55841655,
0.66119635,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.25822806
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.9545018,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.8732648
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.78975767,
1.0,
1.0,
0.26031426,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.76227653
,0.0
,0.0
,0.15794478
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
6.49953e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.22443235,
,0.80711234
0.89641976,
0.41613814,
0.8041118,
0.9634278,
1.0608664,
0.7589336,
0.92199457,
1.4547637,
,0.8273458
,-0.3938983
,0.54320675
,1.0278962
,0.6930894
,0.4478734
,0.47055745
,0.5471115
1.0,
1.0,
1.0,
1.0,
0.7790293,
0.35722888,
0.3102846,
1.0,
3.2914068e-05,
,0.0
,0.0
,0.0
,0.0
,0.22516161
,-0.06667364
,0.06917613
,0.0
1.0,
1.0,
1.0,
1.0,
1.0388165,
1.0,
0.55815196,
0.34521937,
,0.0
,0.0
,0.0
,0.0
,0.69439644
,0.0
,0.46321875
,-0.030869791
1.0,
1.0,
1.0,
1.0,
1.2479125,
0.8377192,
1.2146131,
2.2233438,
0.6259078,
1.0,
1.3005122,
1.9798008,
,0.0
,0.0
,0.0
,0.0
,0.52299243
,1.1041169
,1.9881175
,0.36151657
,0.0
,1.0034562
,1.6980493
1.0,
1.0,
1.0,
1.0,
1.0,
1.1230124,
1.0,
0.72469264,
1.0,
0.8048757,
0.8031136,
-1.5455628e-06,
-8.918211e-09,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.905575
,0.0
,0.60006475
,0.0
,0.35724962
,4.9896355
,4.24718
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5613751,
1.0,
0.5973229,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.53589964
,0.0
,0.40628657
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.427694,
0.68451285,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5827777
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0503389,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.48368388
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.83685654,
1.0,
1.0,
0.23666975,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.53839386
,0.0
,0.0
,0.2344099
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
6.200303e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.36634058,
,-0.8004846
0.93789977,
0.3532712,
0.9369332,
1.2282566,
0.9554047,
0.9919757,
0.7895774,
1.3632694,
,0.6883339
,-0.18334419
,0.09824397
,0.14072877
,1.0463052
,-0.33259413
,0.91273963
,0.85345685
1.0,
1.0,
1.0,
1.0,
0.62623787,
0.3554846,
0.2713701,
1.0,
5.420681e-05,
,0.0
,0.0
,0.0
,0.0
,0.8738193
,-0.06060861
,0.18319605
,0.0
1.0,
1.0,
1.0,
1.0,
1.0315448,
1.0,
0.6945935,
0.3514353,
,0.0
,0.0
,0.0
,0.0
,0.720131
,0.0
,0.33014384
,-0.061299432
1.0,
1.0,
1.0,
1.0,
1.1977181,
0.9334709,
1.3911953,
2.2661161,
0.58076966,
1.0,
1.1199572,
1.8143041,
,0.0
,0.0
,0.0
,0.0
,0.7422656
,0.8245249
,1.9430143
,0.40674883
,0.0
,1.2291483
,1.9118799
1.0,
1.0,
1.0,
1.0,
1.0,
1.2006949,
1.0,
0.6567341,
1.0,
0.6879442,
0.7860427,
-8.567485e-07,
-0.0001223596,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.659474
,0.0
,0.8879916
,0.0
,0.51957107
,4.9876094
,4.246662
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5067023,
1.0,
0.6179348,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.78074384
,0.0
,0.33049268
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.6130335,
0.5982139,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.29257306
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0215191,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.60087234
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.7910305,
1.0,
1.0,
0.24861507,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.7562242
,0.0
,0.0
,0.19576244
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
6.326166e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.40604645,
,-1.2501916
0.9107568,
0.44504726,
0.5794317,
1.0137526,
0.9897095,
0.93200284,
0.6516551,
1.4169955,
,0.77913606
,-0.4908216
,1.2956812
,0.85910803
,0.9313068
,-0.13187684
,1.3763186
,0.6733053
1.0,
1.0,
1.0,
1.0,
0.6766919,
0.27435818,
0.36600244,
1.0,
2.8804356e-05,
,0.0
,0.0
,0.0
,0.0
,0.659397
,0.18249905
,-0.0982073
,0.0
1.0,
1.0,
1.0,
1.0,
1.0259233,
1.0,
0.5283766,
0.25805897,
,0.0
,0.0
,0.0
,0.0
,0.7401897
,0.0
,0.49587542
,0.3579527
1.0,
1.0,
1.0,
1.0,
1.1457824,
1.2134827,
1.2889802,
2.2508795,
0.56873757,
1.0,
1.1733681,
1.8376013,
,0.0
,0.0
,0.0
,0.0
,0.96887225
,0.6460733
,1.9537547
,0.41832677
,0.0
,1.0637984
,1.7128544
1.0,
1.0,
1.0,
1.0,
1.0,
1.1866956,
1.0,
0.6470858,
1.0,
0.8921293,
0.7987857,
-1.9896884e-06,
-0.0001456114,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.7040109
,0.0
,0.93049735
,0.0
,0.27667728
,4.9686446
,4.2444515
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5789543,
1.0,
0.5821207,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.45714605
,0.0
,0.46236023
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.29268053,
0.8301074,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5320708
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.979576,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.77131736
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.85939,
1.0,
1.0,
0.20147221,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.43130895
,0.0
,0.0
,0.34828532
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
6.585954e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.2074331,
,0.99965924
1.1576679,
0.642105,
1.0563478,
0.9765408,
1.2223649,
0.592408,
0.6224519,
1.650436,
,-0.047699388
,-1.1507771
,-0.30165553
,0.98400295
,0.15235628
,1.0057156
,1.4736835
,-0.10826092
1.0,
1.0,
1.0,
1.0,
0.6141266,
0.23549558,
0.25367185,
1.0,
2.3918245e-05,
,0.0
,0.0
,0.0
,0.0
,0.9250289
,0.29835853
,0.23400502
,0.0
1.0,
1.0,
1.0,
1.0,
0.9786211,
1.0,
0.6422006,
